,id,release,release_date,opening_revenue,original_language,budget,origin_country,production_companies,runtime,is_series,num_production_companies,release_month_1,release_month_2,release_month_3,release_month_4,release_month_5,release_month_6,release_month_7,release_month_8,release_month_9,release_month_10,release_month_11,release_month_12,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752,position_in_series,previous_film_release,previous_film_rating,cast_xp_median,cast_xp_sum,cast_rating_max,director,director_xp,director_rating_median,director_rating_max,writer,writer_xp_median,writer_xp_sum,writer_rating_median,writer_rating_max,production_room,writers_room,sound_room,crew,based_on_novel,genres,belongs_to_collection.id,belongs_to_collection.name,imdb_id
27,1640,Crash,5/6/2005,9107071,en,6500000,['US'],"[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 2087, 'logo_path': None, 'name': 'Blackfriars Bridge Films', 'origin_country': ''}, {'id': 2448, 'logo_path': None, 'name': 'Yari Film Group', 'origin_country': ''}, {'id': 12260, 'logo_path': None, 'name': 'Bob Yari Productions', 'origin_country': 'US'}, {'id': 19528, 'logo_path': None, 'name': 'ApolloProScreen Filmproduktion', 'origin_country': ''}, {'id': 25432, 'logo_path': None, 'name': ""Bull's Eye Entertainment"", 'origin_country': ''}, {'id': 25433, 'logo_path': None, 'name': 'DEJ Productions', 'origin_country': 'US'}, {'id': 25434, 'logo_path': None, 'name': 'Harris Company', 'origin_country': ''}]",112,0,728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,157,10,455,6,6.9775,8.6,1695275,3,18,6,8.6,34,4,19,142,0,"[{'id': 18, 'name': 'Drama'}]",,,tt0375679
28,10012,Cursed,2/25/2005,9600000,en,35000000,['US'],"[{'id': 20376, 'logo_path': None, 'name': 'Kalis Productions GmbH & Co. Zweite KG', 'origin_country': ''}, {'id': 1600, 'logo_path': None, 'name': 'Craven-Maddalena Films', 'origin_country': ''}, {'id': 2180, 'logo_path': None, 'name': 'Outerbanks Entertainment', 'origin_country': 'US'}, {'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}]",99,0,402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,119,10,5140,77,5.7,8.5,26458,12,12,6.009,7.423,57,1,39,421,0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,,tt0257516
29,8999,Derailed,11/11/2005,12211986,en,22000000,['US'],"[{'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 23635, 'logo_path': None, 'name': 'Patalex V Productions Limited', 'origin_country': 'GB'}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}]",108,0,443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,36,177,10,29605,13,4.7,7.3,570227,5,5,6.2,7.806,26,2,19,136,1,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,,tt0398017
30,11453,Deuce Bigalow: European Gigolo,8/12/2005,9626287,en,22000000,['US'],"[{'id': 879, 'logo_path': None, 'name': 'Out of the Blue... Entertainment', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 878, 'logo_path': '/e2AZdsQdkhN0qJhoN4TMYiVPLyb.png', 'name': 'Happy Madison Productions', 'origin_country': 'US'}]",83,1,333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2072,6,32,154,9,69498,0,0,0,1173438,2,9,4.272,6.348,27,3,15,106,0,"[{'id': 35, 'name': 'Comedy'}]",95664,Deuce Bigalow Collection,tt0367652
31,16186,Diary of a Mad Black Woman,2/25/2005,21905089,en,5500000,['US'],"[{'id': 185012, 'logo_path': None, 'name': 'Diary of a Woman Inc.', 'origin_country': ''}, {'id': 114117, 'logo_path': '/j1Em78GVfapaWFOxi7kvE0O8f4.png', 'name': 'BET Films', 'origin_country': 'US'}, {'id': 3096, 'logo_path': '/fkZTZ4veYYr3lwr2riVrVAOfeqD.png', 'name': 'Tyler Perry Studios', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 211692, 'logo_path': None, 'name': 'Reuben Cannon Productions', 'origin_country': ''}]",117,0,519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,33,10,77441,2,4.5,9,80602,22,22,7.5,7.6,33,2,35,167,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",534673,Madea Collection,tt0422093
32,9923,Domino,10/14/2005,4675000,en,50000000,"['FR', 'GB']","[{'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 16419, 'logo_path': '/8ppVamMu9jnA72kOi4e9grvx6Ex.png', 'name': 'Metropolitan Filmexport', 'origin_country': 'FR'}]",127,0,353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23,129,10,893,35,6.6,7.539,1510846,3,17,7.4,10,33,4,21,239,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,,tt0421054
33,8814,Doom,10/20/2005,15488870,en,60000000,"['GB', 'DE', 'US', 'CZ']","[{'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 1512, 'logo_path': None, 'name': 'John Wells Productions', 'origin_country': 'US'}, {'id': 2539, 'logo_path': None, 'name': 'Reaper Productions', 'origin_country': ''}, {'id': 11345, 'logo_path': '/xhnnHfsqEimD4r0QeUz3GSvcv73.png', 'name': 'Stillking Films', 'origin_country': 'CZ'}, {'id': 19922, 'logo_path': None, 'name': 'Doom Productions', 'origin_country': ''}, {'id': 19923, 'logo_path': None, 'name': 'Distant Planet Productions', 'origin_country': ''}, {'id': 424, 'logo_path': None, 'name': 'Babelsberg Film', 'origin_country': 'DE'}]",105,0,673,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,141,10,10765,35,6.1,7.465,17880,13,13,5.9,7.263,26,2,24,178,0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",634390,Doom Collection,tt0419706
34,9947,Elektra,1/13/2005,12804793,en,43000000,['US'],"[{'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 10104, 'logo_path': '/wRn5HnYMGeJHmItRypgOZOC6gwY.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}, {'id': 19551, 'logo_path': '/2WpWp9b108hizjHKdA107hFmvQ5.png', 'name': 'Marvel Enterprises', 'origin_country': 'US'}, {'id': 19552, 'logo_path': None, 'name': 'Horseshoe Bay Productions', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]",97,0,563,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,151,10,12523,3,6.188,6.9,60707,8.5,30,6,8,30,5,27,200,0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",,,tt0357277
35,9621,Elizabethtown,10/14/2005,10618711,en,57000000,['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 44, 'logo_path': '/6Hs6K20Hz1W9W1Tiam5QN2Kpx8V.png', 'name': 'Cruise/Wagner Productions', 'origin_country': 'US'}, {'id': 485, 'logo_path': '/tVOP0mIeoYLua4Rw66OYNzitrrI.png', 'name': 'Vinyl Films', 'origin_country': 'US'}, {'id': 20157, 'logo_path': None, 'name': 'KMP Film Invest', 'origin_country': 'DE'}]",123,0,430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,69,311,10,11649,19,6.803,7.509,11649,19,19,6.803,7.509,23,1,28,132,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,tt0368709
36,13020,Enron: The Smartest Guys in the Room,4/22/2005,76639,en,0,['US'],"[{'id': 846, 'logo_path': '/1ITLcfP6CoW7fPhJUfWsJhFwbOU.png', 'name': '2929 Productions', 'origin_country': 'US'}]",110,0,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,59.5,119,10,71797,27,0,7.3,71797,27,27,0,7.3,3,2,0,6,0,"[{'id': 99, 'name': 'Documentary'}]",,,tt1016268
37,340,Everything Is Illuminated,9/5/2005,66806,en,7000000,['US'],"[{'id': 11345, 'logo_path': '/xhnnHfsqEimD4r0QeUz3GSvcv73.png', 'name': 'Stillking Films', 'origin_country': 'CZ'}, {'id': 11509, 'logo_path': '/k0jYhHnt0DultQDNH2wH1XHt9PO.png', 'name': 'Warner Independent Pictures', 'origin_country': 'US'}, {'id': 54285, 'logo_path': None, 'name': 'Telegraph Films', 'origin_country': ''}, {'id': 188, 'logo_path': '/40E8iNvy6brH6t4BbmQL211jIpl.png', 'name': 'Big Beach', 'origin_country': 'US'}]",106,0,432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,72,8.9,23626,1,6.8,6.8,23626,1,1,6.8,6.8,9,2,1,25,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,,tt0404030
38,9738,Fantastic Four,6/29/2005,56061504,en,100000000,['US'],"[{'id': 26149, 'logo_path': None, 'name': 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG', 'origin_country': ''}, {'id': 436, 'logo_path': '/A7WCkG3F0NFvjGCwUnclpGdIu9E.png', 'name': '1492 Pictures', 'origin_country': 'US'}, {'id': 19551, 'logo_path': '/2WpWp9b108hizjHKdA107hFmvQ5.png', 'name': 'Marvel Enterprises', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 10881, 'logo_path': None, 'name': 'Bernd Eichinger Productions', 'origin_country': 'DE'}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}]",106,0,672,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,64,10,20400,6,2.15,6.383,18866,14,102,5.8,8.442,36,4,28,329,0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",9744,Fantastic Four Collection,tt0120667
39,11431,Fever Pitch,4/6/2005,12400125,en,30000000,['US'],"[{'id': 73953, 'logo_path': None, 'name': 'ELC Productions Ltd.', 'origin_country': ''}, {'id': 6401, 'logo_path': None, 'name': 'Alan Greenspan Productions', 'origin_country': ''}, {'id': 6402, 'logo_path': None, 'name': 'Mars Media Beteiligungs', 'origin_country': 'DE'}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 19813, 'logo_path': None, 'name': 'Flower Films', 'origin_country': 'US'}, {'id': 1508, 'logo_path': '/zh2EDFdxqFmt695ZzHFuamAbeUo.png', 'name': 'Wildgaze Films', 'origin_country': 'GB'}]",104,0,583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30,123,10,7396,23,6.2,6.632,27518,24,57,6.01,7.2,9,3,3,28,1,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,,tt0332047
40,9315,Flightplan,9/22/2005,24629938,en,55000000,['US'],"[{'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}]",98,0,236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,20,145,8.3,57270,4,6.47,6.8,21807,8,8,5.8,7.004,44,2,34,232,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,,tt0408790
41,8292,Four Brothers,8/11/2005,21176925,en,45000000,['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}]",109,0,235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,63,10,6482,21,6.9,8.4,84768,4,4,2.55,5.1,10,2,25,72,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,,tt0430105
42,7552,Fun with Dick and Jane,12/21/2005,14383515,en,100000000,['US'],"[{'id': 76714, 'logo_path': None, 'name': 'JC 23 Entertainment', 'origin_country': ''}, {'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]",90,0,317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47,220,10,15002,17,4.7,10,1463300,13,53,5.8,7.5,29,6,20,159,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,,tt0369441
43,10060,Get Rich or Die Tryin',11/9/2005,12020807,en,40000000,['US'],"[{'id': 54336, 'logo_path': None, 'name': 'Cent Productions Inc.', 'origin_country': ''}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 746, 'logo_path': '/kc7bdIVTBkJYy9aDK1QDDTAL463.png', 'name': 'MTV Films', 'origin_country': 'US'}]",117,0,310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12,73,10,53334,21,7,7.9,62635,0,0,0,0,14,1,3,30,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10402, 'name': 'Music'}]",,,tt0430308
44,3291,"Good Night, and Good Luck.",9/16/2005,421446,en,7000000,"['GB', 'US']","[{'id': 11509, 'logo_path': '/k0jYhHnt0DultQDNH2wH1XHt9PO.png', 'name': 'Warner Independent Pictures', 'origin_country': 'US'}, {'id': 846, 'logo_path': '/1ITLcfP6CoW7fPhJUfWsJhFwbOU.png', 'name': '2929 Productions', 'origin_country': 'US'}, {'id': 20451, 'logo_path': None, 'name': 'Redbus Pictures', 'origin_country': 'GB'}, {'id': 1780, 'logo_path': '/jdnvUiU7I3Uf2ig0VZNNjf0ORRL.png', 'name': 'TFC', 'origin_country': 'JP'}, {'id': 6735, 'logo_path': '/pAQW38WU8ychBvYU2aGPTEbynEN.png', 'name': 'Participant', 'origin_country': 'US'}, {'id': 129, 'logo_path': '/nmnWiA0Xf0uve4Hw3HKWdVE5tH1.png', 'name': 'Section Eight', 'origin_country': 'US'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 830, 'logo_path': '/mYga54mrt5n4GUUcJxE6DmR2FKv.png', 'name': 'Senator International', 'origin_country': 'US'}]",92,0,877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,51,257,10,1461,9,6.9,7.3,31511,5.5,11,6.722,7.3,20,2,16,80,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,,tt0433383
45,501,Grizzly Man,7/28/2005,269131,en,0,['US'],"[{'id': 274, 'logo_path': None, 'name': 'Discovery Docs', 'origin_country': ''}, {'id': 220813, 'logo_path': None, 'name': 'Real Big Production', 'origin_country': ''}, {'id': 35, 'logo_path': '/wxrHa3nZ1K4zo65p56991INkGo6.png', 'name': 'Lions Gate Films', 'origin_country': 'US'}]",103,0,281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,6818,133,6.8,8.5,0,0,0,0,0,10,0,12,30,0,"[{'id': 99, 'name': 'Documentary'}]",,,tt0427312
46,11638,Guess Who,3/25/2005,20671446,en,35000000,['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 787, 'logo_path': '/cCefBs1t7jxtiz3eCxBp9yxrxGx.png', 'name': '3 Arts Entertainment', 'origin_country': 'US'}, {'id': 10239, 'logo_path': '/7L9xHVi0nkcwiDlOijV3N5EefCV.png', 'name': 'Tall Trees Productions', 'origin_country': 'US'}, {'id': 817, 'logo_path': None, 'name': 'Katalyst Films', 'origin_country': ''}]",105,0,549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,73,9,70777,11,3.7,7,54904,8,24,5.752,7.053,9,5,9,68,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,,tt0372237
47,674,Harry Potter and the Goblet of Fire,11/16/2005,102685961,en,150000000,['GB'],"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}, {'id': 462, 'logo_path': None, 'name': 'Patalex IV Productions Limited', 'origin_country': ''}]",157,1,325,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,534,8,5,130,8.019,10723,40,5.65,10,10966,11.5,23,7.7,8.019,23,3,30,205,1,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",1241,Harry Potter Collection,tt0330373
48,11451,Herbie Fully Loaded,6/22/2005,12709221,en,50000000,['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 3929, 'logo_path': None, 'name': 'Robert Simonds Productions', 'origin_country': 'US'}]",100,1,211,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6,2762,5.565,23,133,10,7312,9,6.1,6.4,59413,6,34,6.063,7.8,26,8,20,173,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",12087,Herbie Collection,tt0400497
49,11096,Hide and Seek,1/27/2005,21959233,en,30000000,['US'],"[{'id': 73955, 'logo_path': None, 'name': 'MBC Beteiligungs Filmproduktion', 'origin_country': ''}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 1894, 'logo_path': None, 'name': 'Josephson Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]",101,0,419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,30,204,10,15337,2,5.75,6.2,68006,1,1,4.7,4.7,5,1,11,43,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,,tt0382077
50,8488,Hitch,2/11/2005,43142214,en,70000000,['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 907, 'logo_path': '/ca5SWI5uvU985f8Kbb4xc8AmVWH.png', 'name': 'Overbrook Entertainment', 'origin_country': 'US'}]",118,0,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,64,10,17167,14,6.4,7.4,55984,0,0,0,0,15,1,29,117,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,tt0386588
51,2026,Hostage,3/10/2005,9800000,en,52000000,['US'],"[{'id': 2448, 'logo_path': None, 'name': 'Yari Film Group', 'origin_country': ''}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 890, 'logo_path': None, 'name': 'Cheyenne Enterprises', 'origin_country': 'US'}, {'id': 11027, 'logo_path': None, 'name': 'Stratus Film Co.', 'origin_country': 'US'}, {'id': 26947, 'logo_path': None, 'name': 'Syndicate Films International', 'origin_country': ''}, {'id': 26948, 'logo_path': None, 'name': 'Equity Pictures Medienfonds GmbH & Co. KG II', 'origin_country': 'DE'}, {'id': 26949, 'logo_path': None, 'name': 'Hostage GmbH', 'origin_country': ''}]",113,0,651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,12,97,10,1011158,4,4.95,6.4,20841,3.5,7,5.8,6.951,32,2,15,139,1,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 80, 'name': 'Crime'}]",87255,Hoodwinked! Collection,tt0443536
52,10066,House of Wax,5/5/2005,12077236,en,40000000,['US'],"[{'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 1786, 'logo_path': '/joLFuCWg9e2lweYnFQtRPJKSLlI.png', 'name': 'Dark Castle Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]",113,0,365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11,45,10,59521,0,0,0,22038,13,65,5.1,7.2,26,3,18,139,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,,tt0340163
53,10476,Hustle & Flow,7/22/2005,8017808,en,8000000,['US'],"[{'id': 746, 'logo_path': '/kc7bdIVTBkJYy9aDK1QDDTAL463.png', 'name': 'MTV Films', 'origin_country': 'US'}, {'id': 1947, 'logo_path': None, 'name': 'New Deal Productions', 'origin_country': ''}]",116,0,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12,82,10,53267,9,6,6.1,53267,9,9,6,6.1,6,1,21,38,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,,tt0397065
54,13374,Ice Princess,3/17/2005,6807471,en,25000000,"['CA', 'US']","[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 19925, 'logo_path': None, 'name': 'Bridget Johnson Films', 'origin_country': ''}, {'id': 19926, 'logo_path': None, 'name': 'Skate Away Productions', 'origin_country': ''}]",98,0,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,77,7.6,125544,12,5.8,7,1230915,2,4,6.85,7.38,10,4,6,50,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,,tt0410097
55,11931,In Her Shoes,10/7/2005,10017575,en,0,"['GB', 'US']","[{'id': 812, 'logo_path': None, 'name': 'Deuce Three Productions', 'origin_country': 'US'}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}]",130,0,327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32,195,10,323,25,6.422,7.796,1215542,4,4,7.15,7.4,13,2,1,36,1,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,,tt0396652
