,id,release,release_date,opening_revenue,percent_of_total_revenue,opening_theaters,genre_ids,original_language,popularity,vote_average,vote_count,budget,genres,imdb_id,origin_country,production_companies,production_countries,revenue,runtime,belongs_to_collection.id,belongs_to_collection.name,position_in_series,previous_film_release,previous_film_rating,cast_xp_median,cast_xp_sum,cast_rating_max,director,director_xp,director_rating_median,director_rating_max,writer,writer_xp_median,writer_xp_sum,writer_rating_median,writer_rating_max,production_room,writers_room,sound_room,crew,based_on_novel
170,1717,All the King's Men,2006-09-10,"$3,672,366",50.90%,"1,514","[18, 53]",en,13.261,5.762,294,55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0405676,['US'],"[{'id': 7295, 'logo_path': '/62E1B91PxZw8q4KNkge5Qemo7EM.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 11317, 'logo_path': '/hMboqqmeILXFeOJjuCsn3FvCIT3.png', 'name': 'Phoenix Pictures', 'origin_country': 'US'}, {'id': 1208, 'logo_path': None, 'name': 'Rising Star Productions', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 2116, 'logo_path': None, 'name': 'VIP Medienfonds 4', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9450897,125,,,1.0,0.0,0.0,31.0,240.0,10.0,2260.0,18.0,6.45,8.565,2260.0,10.5,21.0,6.4,8.565,12.0,2.0,1.0,39.0,1.0
171,15163,Amazing Grace,2006-09-16,"$4,305,000",-,791,[18],en,13.521,6.9,291,0,"[{'id': 18, 'name': 'Drama'}]",tt0454776,['US'],"[{'id': 9118, 'logo_path': '/9o6KLcDBRw3fNItUflJVwj8dZpC.png', 'name': 'Samuel Goldwyn Films', 'origin_country': 'US'}, {'id': 911, 'logo_path': '/bWlWGUKejrUflSFV2aRG4o98p1D.png', 'name': 'Roadside Attractions', 'origin_country': 'US'}, {'id': 2233, 'logo_path': None, 'name': 'Bristol Bay Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",32120360,117,,,1.0,0.0,0.0,32.0,175.0,8.7,10781.0,64.0,6.3,7.8,23227.0,2.0,2.0,5.9405,6.881,14.0,1.0,9.0,44.0,0.0
172,9310,American Dreamz,2006-03-04,"$3,667,420",51.00%,"1,500","[35, 18]",en,11.8,5.0,288,17000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0465142,['US'],"[{'id': 1473, 'logo_path': None, 'name': 'Depth of Field', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",16700000,107,,,1.0,0.0,0.0,43.0,203.0,10.0,3289.0,11.0,6.162,6.674,3289.0,11.0,11.0,6.162,6.674,7.0,1.0,9.0,42.0,0.0
173,1781,An Inconvenient Truth,2006-05-24,"$281,330",1.20%,4,[99],en,18.519,6.976,859,1000000,"[{'id': 99, 'name': 'Documentary'}]",tt0497116,['US'],"[{'id': 2253, 'logo_path': None, 'name': 'Lawrence Bender Productions', 'origin_country': 'US'}, {'id': 6735, 'logo_path': '/pAQW38WU8ychBvYU2aGPTEbynEN.png', 'name': 'Participant', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",46243000,100,539554.0,An Inconvenient Collection,1.0,0.0,0.0,43.0,315.0,10.0,19012.0,14.0,5.6,7.503,19013.0,7.5,15.0,5.8,7.503,5.0,2.0,5.0,26.0,0.0
174,13275,Annapolis,2006-01-27,"$7,681,171",44.80%,"1,605","[18, 28]",en,14.733,6.8,501,26000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt0417433,['US'],"[{'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",17496992,108,,,1.0,0.0,0.0,13.0,75.0,7.957,58189.0,7.0,6.364,6.364,21713.0,1.0,1.0,6.322,6.322,4.0,1.0,1.0,14.0,0.0
175,1579,Apocalypto,2006-12-07,"$15,005,604",29.50%,"2,465","[28, 18, 36]",en,56.386,7.581,5496,40000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0472043,['US'],"[{'id': 4564, 'logo_path': None, 'name': 'Icon Entertainment International', 'origin_country': 'GB'}, {'id': 152, 'logo_path': '/ttbRwgVW7EoVOS4Af7MnyxFM0FM.png', 'name': 'Icon Productions', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",120654337,139,,,1.0,0.0,0.0,6.5,35.0,8.0,2461.0,15.0,6.5,7.941,17655.0,15.0,15.0,6.5,7.941,36.0,2.0,43.0,467.0,0.0
176,14191,Aquamarine,2006-03-03,"$7,482,669",40%,"2,512","[14, 10749, 10751, 35]",en,26.45,6.443,1482,12000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",tt0429591,"['US', 'AU']","[{'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 7747, 'logo_path': None, 'name': 'Storefront Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",23006849,104,,,1.0,0.0,0.0,5.0,28.0,8.1,1223175.0,1.0,6.0,6.0,51680.0,5.0,10.0,6.15,8.0,2.0,3.0,1.0,17.0,1.0
177,9786,Art School Confidential,2006-05-05,"$135,733",4.10%,12,"[35, 18]",en,16.113,6.1,211,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0364955,['US'],"[{'id': 2130, 'logo_path': '/g0lqeY2FvhzXcOI6z8RVXbORRUY.png', 'name': 'Mr. Mudd', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3307157,102,,,1.0,0.0,0.0,23.0,180.0,8.3,17447.0,8.0,7.4,7.5,17448.0,2.0,2.0,7.078,7.078,7.0,1.0,4.0,23.0,0.0
178,13960,ATL,2006-03-31,"$11,554,404",54.60%,"1,602","[18, 35, 9648]",en,18.235,7.0,147,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",tt0466856,['US'],"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",21170563,105,,,1.0,0.0,0.0,1.5,3.0,5.5,75687.0,1.0,6.3,6.3,119730.0,2.5,5.0,6.9,6.9,2.0,3.0,1.0,9.0,0.0
179,1164,Babel,2006-10-26,"$389,351",1.10%,7,[18],en,18.32,7.179,3695,25000000,"[{'id': 18, 'name': 'Drama'}]",tt0449467,"['US', 'MX']","[{'id': 10039, 'logo_path': '/b8w4LldQolMKiLZw4FQJBcXSDGI.png', 'name': 'Anonymous Content', 'origin_country': 'US'}, {'id': 11258, 'logo_path': None, 'name': 'Central Films', 'origin_country': 'FR'}, {'id': 110056, 'logo_path': None, 'name': 'Zeta Film', 'origin_country': 'MX'}, {'id': 2531, 'logo_path': '/9MfCJ2G6Nrf9yyRj4tAgPmMiDcn.png', 'name': 'MRC', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",135300000,143,,,1.0,0.0,0.0,37.0,154.0,10.0,223.0,25.0,6.5,7.758,273.0,21.5,43.0,6.9,7.758,10.0,3.0,4.0,37.0,0.0
180,9907,Barnyard,2006-08-04,"$15,820,864",21.80%,"3,311","[16, 35, 10751]",en,22.188,5.871,1073,51000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0414853,['US'],"[{'id': 5682, 'logo_path': '/k7qkWyMVUUqJGg84kR8JWQBB1g1.png', 'name': 'O Entertainment', 'origin_country': ''}, {'id': 2348, 'logo_path': '/oydqrfwRAm6qqdYbxuMmmPsVi87.png', 'name': 'Nickelodeon Movies', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 183235, 'logo_path': '/9vgKo1b4IduSGrvjY8M8GJk0z5g.png', 'name': 'Omation', 'origin_country': ''}, {'id': 11930, 'logo_path': None, 'name': 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",116500000,90,,,1.0,0.0,0.0,28.0,181.0,10.0,4489.0,45.0,6.2,10.0,4489.0,45.0,45.0,6.2,10.0,16.0,1.0,23.0,79.0,0.0
181,3093,Basic Instinct 2,2006-03-29,"$3,201,420",54%,"1,453","[80, 9648, 53]",en,40.088,5.0,753,70000000,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0430912,"['US', 'GB']","[{'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 7340, 'logo_path': '/6md5HA8YherOD0apQ1XwsAbXiz5.png', 'name': 'C2 Pictures', 'origin_country': 'US'}, {'id': 19116, 'logo_path': None, 'name': 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'origin_country': 'DE'}, {'id': 4169, 'logo_path': None, 'name': 'KanZaman Productions', 'origin_country': 'ES'}, {'id': 114737, 'logo_path': None, 'name': 'Grosvenor Park Media', 'origin_country': 'US'}, {'id': 763, 'logo_path': '/mCnIVkImjm8rUxIpGR5NgrGlIYL.png', 'name': 'Intermedia', 'origin_country': 'GB'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",38629478,114,86336.0,Basic Instinct Collection,2.0,5122.0,6.9,55.5,217.0,10.0,30365.0,13.0,6.371,7.4,30458.0,10.0,35.0,6.3,7.088,30.0,3.0,19.0,132.0,0.0
182,9988,Beerfest,2006-08-25,"$7,031,228",36.60%,"2,964",[35],en,12.413,5.864,535,17500000,"[{'id': 35, 'name': 'Comedy'}]",tt0486551,['US'],"[{'id': 2773, 'logo_path': '/ubyU2v6XcREGwyeieqdcxvZzvKc.png', 'name': 'Broken Lizard Industries', 'origin_country': 'US'}, {'id': 52948, 'logo_path': None, 'name': 'Cataland Films', 'origin_country': ''}, {'id': 975, 'logo_path': '/fknQoaiVO632mD4QMdJFmP3Gbda.png', 'name': 'Gerber Pictures', 'origin_country': 'US'}, {'id': 923, 'logo_path': '/8M99Dkt23MjQMTTWukq4m5XsEuo.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",19179969,110,,,1.0,0.0,0.0,6.0,76.0,9.5,52049.0,12.0,5.5,6.6,56252.0,5.0,31.0,5.5,6.6,33.0,5.0,19.0,229.0,0.0
183,12586,Bella,2006-09-09,"$1,328,448",16.50%,165,"[18, 10749]",en,9.222,6.32,89,3300000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0482463,"['MX', 'US']","[{'id': 77798, 'logo_path': None, 'name': 'One Media, The', 'origin_country': ''}, {'id': 7075, 'logo_path': None, 'name': 'Metanoia Films', 'origin_country': ''}, {'id': 48752, 'logo_path': None, 'name': 'Bella Productions', 'origin_country': ''}, {'id': 13818, 'logo_path': None, 'name': 'Burnside Entertainment', 'origin_country': 'US'}, {'id': 5294, 'logo_path': None, 'name': 'Mpower Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",12100000,91,,,1.0,0.0,0.0,10.0,72.0,7.875,72960.0,0.0,,,72960.0,,0.0,,,16.0,3.0,1.0,28.0,0.0
