id,opening_revenue,budget,runtime,position_in_series,previous_film_release,previous_film_rating,cast_xp_median,cast_rating_max,writer_xp_median,writer_xp_sum,writer_rating_median,writer_rating_max,production_room,writers_room,sound_room,crew,based_on_novel,is_adventure,is_fantasy,is_animation,is_drama,is_horror,is_action,is_comedy,is_history,is_thriller,is_crime,is_documentary,is_sci_fi,is_mystery,is_music,is_romance,is_family,total_genres,CA,US,is_series,num_production_companies,num_indie,is_indie,pct_indie,filmed_in_central_america,filmed_in_oceania,filmed_in_europe,filmed_in_asia,filmed_in_mena,is_spring,is_summer,is_fall,is_holiday,is_jan,is_feb,is_mar,is_apr,is_may,is_jun,is_jul,is_aug,is_sep,is_oct,is_nov,is_dec,first_time_writers,first_time_directors
9988,7031228.0,17500000.0,110.0,1,0.0,0.0,6.0,9.5,5.0,31.0,5.5,6.6,33.0,5.0,19.0,229.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12586,1328448.0,3300000.0,91.0,1,0.0,0.0,10.0,7.875,0.0,0.0,0.0,0.0,16.0,3.0,1.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
11565,27736056.0,40000000.0,99.0,2,2066.0,5.8,12.0,8.7,6.5,13.0,5.424,6.0,9.0,2.0,1.0,28.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,1,2,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9656,3723364.0,9000000.0,92.0,1,0.0,0.0,13.0,9.0,7.5,15.0,6.129,6.9,15.0,2.0,13.0,76.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,2,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7874,4143199.0,15000000.0,116.0,1,0.0,0.0,32.0,10.0,11.0,11.0,6.0,7.1,9.0,1.0,27.0,74.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1372,8648324.0,100000000.0,143.0,1,0.0,0.0,30.5,9.3,8.0,8.0,6.75,7.2,35.0,3.0,34.0,232.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0.14285714285714285,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10741,69039.0,26000000.0,120.0,1,0.0,0.0,71.0,10.0,9.0,9.0,5.8,7.2,10.0,1.0,4.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
920,60119509.0,120000000.0,117.0,1,0.0,0.0,31.0,8.6,1.5,177.0,6.9,8.259,14.0,16.0,47.0,314.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36557,40833156.0,150000000.0,144.0,22,1458.0,5.985,32.0,10.0,10.5,55.0,6.393,8.6,42.0,4.0,48.0,353.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1123,2012000.0,14000000.0,101.0,1,0.0,0.0,5.0,10.0,4.0,4.0,6.1,6.2,5.0,1.0,2.0,14.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,4,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13668,7658898.0,25000000.0,111.0,1,0.0,0.0,22.0,10.0,5.0,5.0,6.924,7.42,8.0,1.0,11.0,37.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9986,11457353.0,85000000.0,97.0,1,0.0,0.0,45.0,10.0,7.0,23.0,6.561,7.7,9.0,3.0,1.0,29.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9693,501003.0,76000000.0,109.0,1,0.0,0.0,40.0,10.0,4.0,47.0,6.427,8.018,40.0,6.0,31.0,378.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,4,0,1,0,2,0,0,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2295,10061132.0,5000000.0,97.0,2,4293.0,7.402,27.0,10.0,55.0,55.0,6.4,8.2,5.0,1.0,2.0,19.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9339,40011365.0,82500000.0,107.0,1,0.0,0.0,46.0,10.0,5.5,11.0,6.715,7.7,24.0,2.0,29.0,133.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1948,10457367.0,12000000.0,87.0,1,0.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,31.0,2.0,26.0,259.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
14351,3767567.0,5800000.0,95.0,1,0.0,0.0,11.0,10.0,9.0,9.0,5.8,6.9,9.0,1.0,1.0,28.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9975,14703405.0,50000000.0,87.0,1,0.0,0.0,55.0,10.0,9.0,22.0,6.036,8.0,9.0,5.0,2.0,55.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10073,19076261.0,20000000.0,83.0,1,0.0,0.0,31.0,9.0,4.0,8.0,5.8855,6.352,8.0,2.0,1.0,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9969,12001256.0,51000000.0,93.0,1,0.0,0.0,15.0,10.0,9.0,9.0,5.5,6.0,14.0,3.0,18.0,101.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24432,3605899.0,20000000.0,77.0,1,0.0,0.0,23.0,10.0,3.0,38.0,5.4,10.0,4.0,6.0,2.0,17.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,1,0,3,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1125,378950.0,70000000.0,130.0,1,0.0,0.0,39.0,10.0,13.0,26.0,5.4,10.0,7.0,2.0,21.0,92.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9036,20188176.0,40000000.0,120.0,1,0.0,0.0,17.0,10.0,12.0,24.0,6.5,10.0,10.0,2.0,1.0,22.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15934,3202035.0,26000000.0,116.0,1,0.0,0.0,21.0,10.0,18.0,18.0,5.7,10.0,9.0,3.0,2.0,22.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9794,11407751.0,12000000.0,103.0,1,0.0,0.0,10.0,10.0,2.0,7.0,5.3,5.5,10.0,5.0,3.0,47.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2486,23239907.0,100000000.0,104.0,1,0.0,0.0,47.0,10.0,2.0,4.0,7.05,8.0,8.0,3.0,2.0,46.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0.14285714285714285,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15213,6061762.0,35000000.0,87.0,1,0.0,0.0,67.0,10.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,47.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,1,0,2,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18925,1389000.0,100000.0,111.0,1,0.0,0.0,1.0,7.1,11.0,22.0,7.1,7.1,2.0,4.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6877,24411322.0,50000000.0,97.0,1,0.0,0.0,21.0,10.0,1.0,1.0,4.4,4.4,4.0,2.0,3.0,33.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9286,20125000.0,25000000.0,93.0,3,1105.0,6.2,5.0,8.1,8.0,23.0,6.129,6.6,36.0,3.0,35.0,232.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,3,0,0,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9754,13635463.0,45000000.0,105.0,1,0.0,0.0,23.0,10.0,0.0,0.0,0.0,0.0,24.0,1.0,17.0,139.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,1,1,0,2,0,0,0.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3683,10245190.0,90000000.0,135.0,1,0.0,0.0,21.0,10.0,10.0,20.0,6.71,8.6,4.0,2.0,23.0,67.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14012,7703551.0,15000000.0,95.0,1,0.0,0.0,5.0,8.5,15.0,45.0,6.0,7.0,6.0,3.0,2.0,38.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11619,18814323.0,149000000.0,84.0,1,0.0,0.0,56.0,10.0,13.0,181.0,6.0,7.789,6.0,10.0,1.0,39.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9664,6004219.0,60000000.0,138.0,1,0.0,0.0,26.0,10.0,15.0,36.0,5.7,9.0,10.0,3.0,14.0,84.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,5,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14799,372012.0,12000000.0,86.0,1,0.0,0.0,51.0,10.0,20.5,41.0,5.8,8.0,5.0,2.0,8.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9959,5833562.0,37665000.0,113.0,1,0.0,0.0,49.0,10.0,13.0,26.0,6.331,7.4,22.0,2.0,23.0,139.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8998,637000.0,6500000.0,88.0,1,0.0,0.0,35.0,7.946,9.0,9.0,6.0,6.5,9.0,1.0,18.0,73.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9513,7288977.0,60000000.0,82.0,2,735.0,5.719,72.0,10.0,10.0,33.0,6.0,7.971,7.0,3.0,4.0,30.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,6,0,1,1,2,0,0,0.16666666666666666,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9918,13594734.0,26000000.0,118.0,1,0.0,0.0,10.0,10.0,1.0,1.0,3.7,3.7,10.0,2.0,2.0,31.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9900,3009341.0,5000000.0,95.0,1,0.0,0.0,16.0,8.3,3.5,7.0,5.872,6.651,10.0,3.0,1.0,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9766,14414630.0,30000000.0,125.0,1,0.0,0.0,33.0,10.0,2.5,5.0,5.7,6.984,11.0,2.0,27.0,93.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7859,53983.0,700000.0,107.0,1,0.0,0.0,7.0,7.956,6.5,13.0,0.0,0.0,14.0,2.0,4.0,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9836,41533432.0,100000000.0,108.0,1,0.0,0.0,46.0,10.0,4.0,53.0,6.221,8.6,32.0,4.0,46.0,317.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1249,6008000.0,26000000.0,126.0,1,0.0,0.0,43.0,9.0,9.0,9.0,5.1,6.813,10.0,1.0,11.0,63.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,4,1,1,0,2,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18276,3400000.0,15000000.0,91.0,1,0.0,0.0,7.0,10.0,1.0,1.0,5.553,5.553,12.0,2.0,4.0,29.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24115,3950000.0,26000000.0,98.0,1,0.0,0.0,3.0,8.615,6.0,6.0,6.8,7.018,7.0,2.0,4.0,27.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
950,68033544.0,80000000.0,91.0,2,1480.0,7.362,28.0,10.0,2.5,26.0,5.4,8.0,17.0,8.0,41.0,170.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,1,1,0,0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13816,5745780.0,26000000.0,121.0,1,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,13.0,1.0,4.0,44.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,1,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
388,28954945.0,45000000.0,129.0,1,0.0,0.0,60.0,10.0,0.0,0.0,0.0,0.0,24.0,1.0,22.0,126.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11652,17031122.0,30000000.0,105.0,1,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12094,29002002.0,11000000.0,92.0,2,1428.0,6.3,29.0,10.0,8.0,286.0,6.3,10.0,8.0,26.0,11.0,44.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,1,1,1,0,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9293,14276534.0,18000000.0,87.0,1,0.0,0.0,5.0,7.585,0.0,0.0,0.0,0.0,6.0,1.0,5.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,2,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10025,5692285.0,28000000.0,103.0,1,0.0,0.0,11.0,10.0,2.5,16.0,6.211,6.875,16.0,6.0,32.0,169.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0,1,0,1,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21014,621000.0,26000000.0,90.0,1,0.0,0.0,7.0,10.0,1.0,1.0,8.0,8.0,9.0,1.0,1.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9697,18044396.0,70000000.0,110.0,1,0.0,0.0,30.0,10.0,20.0,20.0,6.469,8.0,29.0,1.0,26.0,155.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15639,6922767.0,26000000.0,89.0,1,0.0,0.0,4.0,7.5,1.5,3.0,5.822,5.822,3.0,2.0,2.0,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17379,12806188.0,45000000.0,112.0,1,0.0,0.0,30.0,10.0,5.0,10.0,6.35,7.526,12.0,2.0,5.0,32.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9809,2220050.0,4000000.0,84.0,1,0.0,0.0,23.0,10.0,5.0,11.0,5.775,7.0,14.0,4.0,1.0,34.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1251,89097.0,19000000.0,141.0,2,52.0,6.9,23.0,8.5,14.0,14.0,7.2,8.6,6.0,3.0,18.0,62.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1440,97953.0,26000000.0,137.0,1,0.0,0.0,16.0,8.413,10.0,20.0,4.55,9.0,10.0,3.0,10.0,39.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9072,21613176.0,64000000.0,98.0,1,0.0,0.0,18.0,10.0,11.0,44.0,6.4,7.3,9.0,3.0,1.0,43.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
773,370998.0,8000000.0,102.0,1,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,23.0,1.0,24.0,135.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
186,7031921.0,27000000.0,110.0,1,0.0,0.0,66.0,10.0,0.0,0.0,0.0,0.0,48.0,1.0,20.0,178.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,4,0,1,0,4,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16781,30030661.0,6000000.0,107.0,2,364.0,6.6,11.0,10.0,34.0,34.0,7.3,7.6,12.0,2.0,16.0,76.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9895,12299380.0,20000000.0,115.0,1,0.0,0.0,93.0,10.0,67.0,67.0,6.281,7.763,6.0,1.0,1.0,20.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1887,5361050.0,40000000.0,123.0,1,0.0,0.0,41.0,10.0,16.0,16.0,6.2,7.8,26.0,1.0,12.0,142.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0.2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10118,4603121.0,26000000.0,97.0,1,0.0,0.0,39.0,10.0,1.0,1.0,6.443,6.443,21.0,3.0,1.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82,25723815.0,135000000.0,132.0,1,0.0,0.0,24.0,8.0,22.5,45.0,7.162,7.9,42.0,3.0,42.0,225.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,1,0,2,0,0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13967,9653.0,30000000.0,92.0,1,0.0,0.0,29.0,10.0,5.0,5.0,6.5,7.5,13.0,1.0,10.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
956,47743273.0,150000000.0,126.0,3,2162.0,6.128,37.0,10.0,9.0,55.0,6.0,10.0,46.0,5.0,27.0,272.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9297,22217226.0,75000000.0,91.0,1,0.0,0.0,4.0,9.0,5.0,17.0,6.0,7.572,11.0,3.0,7.0,100.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4474,8603460.0,26000000.0,95.0,1,0.0,0.0,33.0,10.0,0.0,0.0,0.0,0.0,24.0,1.0,26.0,199.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9353,28309599.0,35000000.0,92.0,1,0.0,0.0,3.0,10.0,5.0,25.0,6.1,7.1,29.0,5.0,27.0,137.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1593,30433781.0,110000000.0,108.0,1,0.0,0.0,60.0,10.0,6.0,15.0,5.7,7.0,16.0,3.0,27.0,109.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,0,1,0,2,0,0,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1259,414487.0,15000000.0,92.0,1,0.0,0.0,47.0,10.0,5.5,11.0,6.0,8.5,29.0,2.0,40.0,173.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15005,4326000.0,20000000.0,123.0,1,0.0,0.0,15.0,10.0,3.0,3.0,4.7,4.7,10.0,3.0,10.0,61.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7484,23624548.0,85000000.0,86.0,1,0.0,0.0,25.0,10.0,2.0,44.0,6.3,10.0,17.0,15.0,22.0,118.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7518,38457003.0,80000000.0,83.0,1,0.0,0.0,23.0,10.0,8.0,84.0,6.281,10.0,36.0,11.0,44.0,245.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30139,3109924.0,3000000.0,99.0,1,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
58,135634554.0,200000000.0,151.0,2,1093.0,7.8,54.0,10.0,19.0,74.0,6.974,7.8,35.0,6.0,32.0,297.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
